"Date","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted","SPY.Open.1","SPY.High.1","SPY.Low.1","SPY.Close.1","SPY.Volume.1","SPY.Adjusted.1","SPY.Open.2","SPY.High.2","SPY.Low.2","SPY.Close.2","SPY.Volume.2","SPY.Adjusted.2","SPY.Open.3","SPY.High.3","SPY.Low.3","SPY.Close.3","SPY.Volume.3","SPY.Adjusted.3"
"2008-12-12",2008-12-12,90.34,92.38,85.2,88.99,1959958100,79.47,-31.29,-35.62,-28.6,-35.13,-1006691300,-31.38,-4.86999999999999,-3.15000000000001,3.11,2.36999999999999,-508137900,2.11,2.83,3.95999999999999,3.34,1.05999999999999,-315420000,0.939999999999998
"2008-12-19",2008-12-19,89.02,92.43,86.29,88.19,1592338100,79.4,-35.43,-32.32,-31.5,-32.66,88912400,-28.53,2.64,3.87,11.95,8.67,-1437773100,8.38000000000001,-1.32000000000001,0.0500000000000114,1.09,-0.799999999999997,-367620000,-0.0699999999999932
"2008-12-26",2008-12-26,88.58,88.67,85.49,87.16,602214000,78.47,-30.56,-30.67,-24.19,-23.18,-1345421500,-20.07,6.66,-1.45999999999999,5.13,-2.93000000000001,-863646000,-1.98999999999999,-0.439999999999998,-3.76000000000001,-0.800000000000011,-1.03,-990124100,-0.930000000000007
"2009-01-02",2009-01-02,87.24,93.44,85.6,92.96,717605700,83.69,-19.91,-14.18,2.02,4.45999999999999,-2563970200,4.64999999999999,-0.27000000000001,5.02,3.73999999999999,5.02999999999999,-1557772400,5.16,-1.34,4.77,0.109999999999999,5.8,115391700,5.22
"2009-01-09",2009-01-09,92.63,94.45,85.36,89.09,1444084400,80.21,-1.24000000000001,-11.08,-1.18000000000001,-4.11999999999999,-1227855600,-3.03,2.28999999999999,2.07000000000001,0.159999999999997,0.100000000000009,-515873700,0.739999999999995,5.39,1.01000000000001,-0.239999999999995,-3.86999999999999,726478700,-3.48
"2009-01-16",2009-01-16,88.84,88.91,81.72,85.06,2001666900,76.58,-6.50999999999999,-10.19,-2.28,-1.98,-372640900,-1.15000000000001,-0.179999999999993,-3.52000000000001,-4.57000000000001,-3.13,409328800,-2.82000000000001,-3.78999999999999,-5.54000000000001,-3.64,-4.03,557582500,-3.63
"2009-01-23",2009-01-23,84.23,85.06,80.05,83.11,1598956800,74.82,-1.73999999999999,-13.51,-3.65000000000001,-13.72,-795517500,-11.66,-4.34999999999999,-3.61,-5.44,-4.05,996742800,-3.65000000000001,-4.61,-3.84999999999999,-1.67,-1.95,-402710100,-1.76000000000001
"2009-01-30",2009-01-30,83.59,87.95,82.21,82.83,1599551600,74.57,-13.19,-12.91,-7.85000000000001,-11.03,-198618200,-9.25,-3.64999999999999,-5.48999999999999,-3.39,-10.13,881945900,-9.12,-0.640000000000001,2.89,2.16,-0.280000000000001,594800,-0.25
"2009-02-06",2009-02-06,81.57,87.34,77.73,86.98,1673389500,78.31,-13.64,-8.19,-4.36,0.359999999999999,-794706500,0.950000000000003,-11.06,-7.11,-7.63,-2.11,229305100,-1.89999999999999,-2.02000000000001,-0.609999999999999,-4.47999999999999,4.15000000000001,73837900,3.74000000000001
"2009-02-13",2009-02-13,86.96,87.74,81.05,82.76,1864031100,74.51,0.579999999999998,-0.820000000000007,6.70999999999999,3.24000000000001,-1166080100,3.49000000000001,-1.88000000000001,-1.17,-0.670000000000002,-2.3,-137635800,-2.06999999999999,5.39,0.399999999999991,3.31999999999999,-4.22,190641600,-3.8
"2009-02-20",2009-02-20,80.16,82.96,75.77,77.42,1635919000,69.7,-1.76000000000001,-7.17,-4.59,-12.67,170059000,-10.76,-4.07000000000001,-2.10000000000001,-4.28,-5.69,36962200,-5.11999999999999,-6.8,-4.78,-5.28,-5.34,-228112100,-4.81
"2009-02-27",2009-02-27,78.27,79.67,73.81,73.93,2101752900,66.56,-9.24000000000001,-8.75,-8.05,-14,-173625200,-11.97,-5.32000000000001,-8.28,-8.39999999999999,-8.89999999999999,502201300,-8.00999999999999,-1.89,-3.28999999999999,-1.95999999999999,-3.48999999999999,465833900,-3.14
"2009-03-06",2009-03-06,72.52,73.92,67.1,68.92,2308986100,62.05,-17.82,-18.46,-18.1,-20.07,349028000,-17.42,-9.05,-13.42,-10.63,-18.06,635596600,-16.26,-5.75,-5.75,-6.71000000000001,-5.01000000000001,207233200,-4.51000000000001
"2009-03-13",2009-03-13,67.95,76.98,67.73,76.09,1889958900,68.5,-21.07,-15.45,-18.56,-12.1,297620800,-10.9,-19.01,-10.76,-13.32,-6.67,25927800,-6.01000000000001,-4.56999999999999,3.06,0.63000000000001,7.17,-419027200,6.45
"2009-03-20",2009-03-20,76.96,81,75.45,76.71,1990331000,69.56,-11.62,-7.67,-10.04,-10.45,1388117000,-8.91,-3.2,-1.95999999999999,-0.319999999999993,-0.710000000000008,354412000,-0.140000000000001,9.00999999999999,4.02,7.72,0.61999999999999,100372100,1.06
"2009-03-27",2009-03-27,78.74,83.3,78.31,81.61,1936336900,74,-8.5,-10.14,-7.28999999999999,-11.35,1218731200,-9.69,0.469999999999999,3.63,4.5,7.67999999999999,-165416000,7.44,1.78,2.3,2.86,4.90000000000001,-53994100,4.44
"2009-04-03",2009-04-03,79.8,84.61,77.96,84.26,1825877600,76.4,-12.83,-9.84,-7.40000000000001,-4.83,381793200,-3.80999999999999,7.28,10.69,10.86,15.34,-483108500,14.35,1.06,1.31,-0.350000000000009,2.65000000000001,-110459300,2.40000000000001
"2009-04-09",2009-04-09,83.34,85.82,81.51,85.81,1023870700,77.81,-5.5,-3.09,-0.209999999999994,0.75,-977796200,1.23,15.39,8.83999999999999,13.78,9.72,-866088200,9.31,3.54000000000001,1.20999999999999,3.55000000000001,1.55,-802006900,1.41
"2009-04-17",2009-04-17,84.92,87.65,83.61,87.08,1350024300,78.96,0.689999999999998,2.59,3.56,3.97,-248932500,4.14,7.96000000000001,6.65000000000001,8.16,10.37,-640306700,9.39999999999999,1.58,1.83000000000001,2.09999999999999,1.27,326153600,1.14999999999999
"2009-04-24",2009-04-24,85.54,87.31,82.75,86.66,1360782900,78.58,1.95,-0.640000000000001,0.540000000000006,3.83,-238768700,4.01000000000001,6.80000000000001,4.01000000000001,4.44,5.05,-575554000,4.58,0.620000000000005,-0.340000000000003,-0.859999999999999,-0.420000000000002,10758600,-0.379999999999995
"2009-05-01",2009-05-01,85.68,89.02,84.76,87.89,1386543700,79.69,4.11000000000001,1.67999999999999,7.03,0.909999999999997,-286845800,1.38,5.88000000000001,4.41,6.80000000000001,3.63,-439333900,3.28999999999999,0.140000000000001,1.70999999999999,2.01000000000001,1.23,25760800,1.11
"2009-05-08",2009-05-08,88.55,93.22,88.38,92.98,1438907000,84.31,1.59,5.48,7.33,10.22,-425124100,9.8,5.20999999999999,7.40000000000001,6.86999999999999,7.17,415036300,6.5,2.86999999999999,4.2,3.61999999999999,5.09,52363300,4.62
"2009-05-15",2009-05-15,91.7,92.11,88.15,88.71,1331575400,80.44,11.54,9.15000000000001,12.38,11.29,-304343600,10.74,6.78,4.45999999999999,4.54000000000001,1.63,-18448900,1.48,3.15000000000001,-1.11,-0.22999999999999,-4.27000000000001,-107331600,-3.87
"2009-05-22",2009-05-22,89.55,92.8,88.26,89.02,1159072100,80.72,11.28,13.13,14.45,15.09,-942680800,14.16,4.00999999999999,5.48999999999999,5.51000000000001,2.36,-201710800,2.14,-2.15000000000001,0.689999999999998,0.109999999999999,0.310000000000002,-172503300,0.280000000000001
"2009-05-29",2009-05-29,88.36,93.7,88.32,92.53,1030070800,83.9,15.84,19.78,21.22,23.61,-1278915300,21.85,2.67999999999999,4.68000000000001,3.55999999999999,4.64,-356472900,4.21000000000001,-1.19,0.900000000000006,0.0599999999999881,3.51000000000001,-129001300,3.18000000000001
"2009-06-05",2009-06-05,93.67,95.67,92.76,94.55,1236792000,85.73,25.72,18.69,25.03,18.46,-653166900,17.23,5.12,2.45,4.38000000000001,1.56999999999999,-202115000,1.42,5.31,1.97,4.44000000000001,2.02,206721200,1.83
"2009-06-12",2009-06-12,93.84,96.11,93.04,95.08,1219567000,86.21,16.88,15.11,17.59,18.37,-770764000,16.65,2.14,4,4.89,6.37,-112008400,5.77,0.170000000000002,0.439999999999998,0.280000000000001,0.530000000000001,-17225000,0.47999999999999
"2009-06-19",2009-06-19,93.96,94.02,90.83,92.04,1102335400,83.93,15.22,10.72,12.52,10.43,-834001500,9.93000000000001,4.41,1.22,2.56999999999999,3.02000000000001,-56736700,3.21000000000001,0.11999999999999,-2.09,-2.21000000000001,-3.03999999999999,-117231600,-2.27999999999999
"2009-06-26",2009-06-26,91.14,92.24,88.85,91.84,1098791100,83.75,11.34,7.63,10.89,7.58,-727086500,7.34999999999999,2.78,-1.46000000000001,0.530000000000001,-0.689999999999998,68720300,-0.150000000000006,-2.81999999999999,-1.78,-1.98,-0.200000000000003,-3544300,-0.180000000000007
"2009-07-02",2009-07-02,92.11,93.23,89.76,89.81,782720500,81.9,8.77,7.41000000000001,8.25,4,-241150200,4.09,-1.56,-2.44,-3,-4.73999999999999,-454071500,-3.83,0.969999999999999,0.990000000000009,0.910000000000011,-2.03,-316070600,-1.84999999999999
"2009-07-10",2009-07-10,88.94,89.93,87,87.96,956936900,80.21,4.02,2.28,3.39,0.879999999999995,-393087400,1.25,-4.90000000000001,-6.17999999999999,-6.04000000000001,-7.12,-262630100,-6,-3.17,-3.3,-2.76000000000001,-1.85000000000001,174216400,-1.69000000000001
"2009-07-17",2009-07-17,88.31,94.51,87.59,94.13,989515000,85.84,2.77,7.2,4.84,7.47,-371267900,7.26000000000001,-5.64999999999999,0.490000000000009,-3.23999999999999,2.08999999999999,-112820400,1.91,-0.629999999999995,4.58,0.590000000000003,6.17,32578100,5.63000000000001
"2009-07-24",2009-07-24,94.68,98.14,94.19,98.06,990764400,89.42,9,9.12,9.42999999999999,10.17,-395779300,9.73,3.54000000000001,5.90000000000001,5.34,6.22,-108026700,5.67,6.37,3.63,6.59999999999999,3.93000000000001,1249400,3.58
"2009-07-31",2009-07-31,97.88,99.83,96.98,98.81,973277300,90.1,9.33,6.61,8.60000000000001,5.83,-465629700,5.78999999999999,5.77,6.59999999999999,7.22,9,190556800,8.19999999999999,3.19999999999999,1.69,2.79000000000001,0.75,-17487100,0.679999999999993
"2009-08-07",2009-08-07,99.85,102.03,99.31,101.2,951062600,92.28,8.14999999999999,9.92,11.16,12.49,-380512800,11.84,10.91,12.1,12.31,13.24,-5874300,12.07,1.97,2.2,2.33,2.39,-22214700,2.18000000000001
"2009-08-14",2009-08-14,100.74,101.61,99.46,100.79,883317700,91.91,11.19,8.81,11.2,11.77,-275754400,11.19,12.43,7.09999999999999,11.87,6.66000000000001,-106197300,6.06999999999999,0.890000000000001,-0.420000000000002,0.149999999999991,-0.409999999999997,-67744900,-0.370000000000005
"2009-08-21",2009-08-21,98.85,103.13,98.11,102.97,1002678100,93.9,10.49,9.42999999999999,9.79000000000001,10.44,-27392700,10,4.16999999999999,4.98999999999999,3.92,4.91,11913700,4.48,-1.89,1.52,-1.34999999999999,2.17999999999999,119360400,1.99000000000001
"2009-08-28",2009-08-28,103.39,104.35,101.94,103.38,944464800,94.27,9.72,8.67999999999999,9.17999999999999,8.83,-292327200,8.53999999999999,5.51000000000001,4.52,4.95999999999999,4.56999999999999,-28812500,4.17,4.54000000000001,1.22,3.83,0.409999999999997,-58213300,0.36999999999999
"2009-09-04",2009-09-04,102.37,103.24,99.57,102.06,955393600,93.07,8.53,7.13,6.52999999999999,6.98,-264173400,6.86,2.52000000000001,1.20999999999999,0.259999999999991,0.859999999999999,4331000,0.789999999999992,-1.02,-1.11,-2.37,-1.31999999999999,10928800,-1.2
"2009-09-11",2009-09-11,103,105.3,102.39,104.77,602784100,95.54,9.04000000000001,11.28,11.56,12.73,-499551300,11.61,2.26000000000001,3.69,2.93000000000001,3.97999999999999,-280533600,3.63000000000001,0.629999999999995,2.06,2.82000000000001,2.70999999999999,-352609500,2.47000000000001
"2009-09-18",2009-09-18,103.88,108.06,103.15,106.72,935766000,97.78,12.74,15.82,14.3,14.88,-163025100,14.03,5.03,4.93000000000001,5.04000000000001,3.75,-66912100,3.88,0.879999999999995,2.76000000000001,0.760000000000005,1.95,332981900,2.23999999999999
"2009-09-25",2009-09-25,105.89,108.03,104.09,104.45,953661900,95.7,13.78,14.8,14.33,14.64,170941400,13.8,2.5,3.68000000000001,2.15000000000001,1.07000000000001,9197100,1.43000000000001,2.01000000000001,-0.0300000000000011,0.939999999999998,-2.27,17895900,-2.08
"2009-10-02",2009-10-02,104.85,107.02,101.99,102.49,1012992100,93.9,15.91,17.09,14.99,14.53,56055200,13.69,2.47999999999999,3.78,2.42,0.429999999999993,57598500,0.830000000000013,-1.04000000000001,-1.01000000000001,-2.10000000000001,-1.96000000000001,59330200,-1.8
"2009-10-09",2009-10-09,102.9,107.26,102.6,107.26,829880500,98.27,14.59,12.75,15.01,13.13,-159634500,12.43,-0.0999999999999943,1.96000000000001,0.209999999999994,2.49000000000001,227096400,2.72999999999999,-1.94999999999999,0.240000000000009,0.609999999999999,4.77000000000001,-183111600,4.36999999999999
"2009-10-16",2009-10-16,107.76,109.71,106.76,108.89,833088300,99.77,13.08,11.57,12.57,10.83,-157676100,10.35,3.88000000000001,1.64999999999999,3.61,2.17,-102677700,1.98999999999999,4.86,2.44999999999999,4.16000000000001,1.63,3207800,1.5
"2009-10-23",2009-10-23,109.07,110.31,107.5,108.08,1044308000,99.03,11.19,10.48,10.52,9.27,71030700,8.93000000000001,3.17999999999999,2.28,3.41,3.63,90646100,3.33,1.30999999999999,0.600000000000009,0.739999999999995,-0.810000000000002,211219700,-0.739999999999995
"2009-10-30",2009-10-30,108.2,109.31,103.44,103.56,1267834600,94.88,8.35000000000001,7.28,4.13,2.36,316772000,2.59999999999999,3.35000000000001,2.29000000000001,1.45,1.07000000000001,254842500,0.97999999999999,-0.86999999999999,-1,-4.06,-4.52,223526600,-4.15000000000001
"2009-11-06",2009-11-06,104.13,107.4,103.08,107.13,1081551600,98.15,3.39,5.79000000000001,3.62,6.33999999999999,198233900,6.24000000000001,1.22999999999999,0.140000000000001,0.480000000000004,-0.13000000000001,251671100,-0.11999999999999,-4.07000000000001,-1.91,-0.359999999999999,3.56999999999999,-186283000,3.27000000000001
"2009-11-13",2009-11-13,107.95,110.82,107.87,109.62,808969200,100.44,9.10000000000001,7.69,9.76000000000001,6.65000000000001,-193708900,6.53999999999999,0.189999999999998,1.11,1.11,0.730000000000004,-24119100,0.670000000000002,3.82000000000001,3.41999999999999,4.79000000000001,2.49000000000001,-272582400,2.28999999999999
"2009-11-20",2009-11-20,110.38,111.69,109.01,109.43,857473700,100.26,6.98999999999999,7.34,7.07000000000001,6.05000000000001,-86991100,5.99000000000001,1.31,1.38,1.51000000000001,1.35000000000001,-186834300,1.23,2.42999999999999,0.870000000000005,1.14,-0.189999999999998,48504500,-0.179999999999993
"2009-11-27",2009-11-27,110.72,111.74,108.29,109.57,521996900,100.39,8.34999999999999,8.5,8.72000000000001,7.50999999999999,-433396700,7.32000000000001,2.52,2.42999999999999,4.85000000000001,6.00999999999999,-745837700,5.51000000000001,0.340000000000003,0.0499999999999972,-0.719999999999999,0.139999999999986,-335476800,0.129999999999995
"2009-12-04",2009-12-04,109.48,112.38,108.12,111.01,895036300,101.71,6.48,7.08,5.73,6.24000000000001,292252200,6.16999999999999,5.35000000000001,4.97999999999999,5.04000000000001,3.88000000000001,-186515300,3.55999999999999,-1.23999999999999,0.640000000000001,-0.170000000000002,1.44000000000001,373039400,1.31999999999999
"2009-12-11",2009-12-11,110.91,111.53,109.02,111.11,715769500,101.8,7.03,3.47,5.86999999999999,4.39,-219996500,4.02,2.95999999999999,0.710000000000008,1.14999999999999,1.48999999999999,-93199700,1.36,1.42999999999999,-0.849999999999994,0.899999999999991,0.0999999999999943,-179266800,0.0900000000000034
"2009-12-18",2009-12-18,111.87,112.13,109.28,110.21,740889800,101.52,5.98,4.09999999999999,5.19,5.75999999999999,-212772100,5.81999999999999,1.49000000000001,0.439999999999998,0.269999999999996,0.779999999999987,-116583900,1.25999999999999,0.960000000000008,0.599999999999994,0.260000000000005,-0.900000000000006,25120300,-0.280000000000001
"2009-12-24",2009-12-24,110.76,112.6,110.76,112.48,361207700,103.61,5.91000000000001,5.58,8.77000000000001,9.99000000000001,-651784400,9.70999999999999,0.0400000000000063,0.859999999999999,2.47,2.91000000000001,-160789200,3.22,-1.11,0.469999999999999,1.48,2.27000000000001,-379682100,2.09
"2009-12-31",2009-12-31,112.9,113.03,111.39,111.44,331857300,102.65,10,5.77,8.79000000000001,4.17999999999999,-498023200,4.38000000000001,3.42,0.650000000000006,3.27,0.429999999999993,-563179000,0.940000000000012,2.14,0.430000000000007,0.629999999999995,-1.04000000000001,-29350400,-0.959999999999994
"2010-01-08",2010-01-08,112.37,114.62,111.51,114.57,604092800,105.54,4.61,4.91000000000001,4.75,5.67999999999999,-228995500,5.77000000000001,1.46000000000001,3.09,2.49000000000001,3.45999999999999,-111676700,3.74000000000001,-0.530000000000001,1.59,0.120000000000005,3.13,272235500,2.89
"2010-01-15",2010-01-15,115.08,115.14,113.2,113.64,759533100,104.68,6.01000000000001,4.83,5.7,5.56,-284774900,5.65000000000001,3.20999999999999,3.01000000000001,3.92,3.43000000000001,18643300,3.16000000000001,2.70999999999999,0.519999999999996,1.69,-0.929999999999993,155440300,-0.859999999999999
"2010-01-22",2010-01-22,113.62,115.13,109.09,109.21,1046464900,100.6,5.42,5.81999999999999,5.65000000000001,5.64999999999999,-221369700,5.72,2.86,2.53,-1.67,-3.27000000000001,685257200,-3.01000000000001,-1.45999999999999,-0.0100000000000051,-4.11,-4.43000000000001,286931800,-4.08000000000001
"2010-01-29",2010-01-29,110.21,110.47,107.22,107.39,1296751500,98.92,6.08,3.06999999999999,4.14,0.260000000000005,215199900,0.769999999999996,-2.69000000000001,-2.56,-4.17,-4.05,964894200,-3.73,-3.41000000000001,-4.66,-1.87,-1.81999999999999,250286600,-1.67999999999999
"2010-02-05",2010-02-05,108.15,110.59,104.58,106.66,1427225100,98.25,0.200000000000003,-0.22999999999999,-3.29000000000001,-2.96000000000001,618255900,-2.19,-4.22,-4.03,-6.93000000000001,-7.91,823132300,-7.29000000000001,-2.05999999999999,0.120000000000005,-2.64,-0.730000000000004,130473600,-0.670000000000002
"2010-02-12",2010-02-12,106.74,108.25,105.81,108.04,1330712600,99.52,-3.64,-3.44,-3.2,-1.39,473238900,-0.740000000000009,-8.34,-6.89,-7.39,-5.59999999999999,571179500,-5.16000000000001,-1.41000000000001,-2.34,1.23,1.38000000000001,-96512500,1.27
"2010-02-19",2010-02-19,108.86,111.57,107.82,111.14,744556100,102.38,-1.86,-0.170000000000002,-0.470000000000013,1.57000000000001,222559200,1.98999999999999,-4.76000000000001,-3.56,-1.27000000000001,1.93000000000001,-301908800,1.78,2.12,3.31999999999999,2.00999999999999,3.09999999999999,-586156500,2.86
"2010-02-26",2010-02-26,111.55,111.58,108.94,110.74,949418600,102.01,2.06999999999999,-0.799999999999997,0.819999999999993,-0.27000000000001,54382300,0.300000000000011,1.34,1.11,1.72,3.34999999999999,-347332900,3.09,2.69,0.0100000000000051,1.12,-0.400000000000006,204862500,-0.36999999999999
"2010-03-05",2010-03-05,111.2,114.34,111.17,114.25,771376300,105.24,0.290000000000006,2.81,2.15000000000001,3.14,55606800,3.44,3.05,3.75,6.59,7.59,-655848800,6.98999999999999,-0.349999999999994,2.76000000000001,2.23,3.51000000000001,-178042300,3.22999999999999
"2010-03-12",2010-03-12,114.26,115.97,113.87,115.46,778142600,106.36,2.39,3.84,4.59,5.25,37252800,4.84,7.52000000000001,7.72,8.06,7.41999999999999,-552570000,6.84,3.06,1.63,2.7,1.20999999999999,6766300,1.12
"2010-03-19",2010-03-19,115.26,117.48,114.6,115.97,916026800,107.27,4.5,4.88000000000001,3.83999999999999,3.48999999999999,554819100,3.66,6.40000000000001,5.91000000000001,6.78,4.83,171470700,4.89,1,1.51000000000001,0.72999999999999,0.510000000000005,137884200,0.909999999999997
"2010-03-26",2010-03-26,115.31,118.17,115.24,116.58,992696800,107.83,2.41,5.14,3.84999999999999,5.14,660839500,5.17999999999999,3.76000000000001,6.59,6.3,5.84,43278200,5.81999999999999,0.0499999999999972,0.689999999999998,0.640000000000001,0.609999999999999,76670000,0.560000000000002
"2010-04-01",2010-04-01,117.17,118.25,116.61,117.8,602579900,108.96,4.8,3.63,5.09999999999999,3.23,-1512900,3.41999999999999,5.97,3.91,5.44,3.55,-168796400,3.72,1.86,0.0799999999999983,1.37,1.22,-390116900,1.13
"2010-04-09",2010-04-09,118.25,119.6,117.6,119.55,692518600,110.58,3.17,4.45999999999999,4.39999999999999,5.91,-67014500,5.89999999999999,3.98999999999999,3.63,3.72999999999999,4.09,-85624000,4.22,1.08,1.34999999999999,0.989999999999995,1.75,89938700,1.62
"2010-04-16",2010-04-16,119.7,121.57,118.75,119.36,908333600,110.4,6.08,6.44,9.66,10.15,-138131300,9.80000000000001,4.44,4.08999999999999,4.15000000000001,3.39,-7693200,3.13000000000001,1.45,1.97,1.15000000000001,-0.189999999999998,215815000,-0.179999999999993
"2010-04-23",2010-04-23,119.01,121.86,118.47,121.81,861261700,112.67,8.80000000000001,11.39,11.25,14.42,-435489800,13.75,3.7,3.69,3.23,5.23,-131435100,4.84,-0.689999999999998,0.290000000000006,-0.280000000000001,2.45,-47071900,2.27
"2010-04-30",2010-04-30,121.85,122.12,118.25,118.81,1263760600,109.89,13.7,11.53,13.67,12.15,-163464500,11.64,4.67999999999999,3.87,1.64,1.01000000000001,661180700,0.930000000000007,2.83999999999999,0.260000000000005,-0.219999999999999,-3,402498900,-2.78
"2010-05-07",2010-05-07,119.38,120.68,105,111.26,2156989900,102.91,12.64,12.43,-0.810000000000002,3.22,826277300,3.39,1.13,1.08000000000001,-12.6,-8.28999999999999,1464471300,-7.67,-2.47,-1.44,-13.25,-7.55,893229300,-6.98
"2010-05-14",2010-05-14,115.81,117.68,112.87,113.89,1529670400,105.34,6.95,6.11000000000001,5.05000000000001,2.75,785114300,2.96000000000001,-3.89,-3.88999999999999,-5.88,-5.47,621336800,-5.06,-3.56999999999999,-3,7.87,2.63,-627319500,2.43000000000001
"2010-05-21",2010-05-21,114.2,115.22,105.36,109.11,2112367000,100.92,2.65000000000001,3.64,-3.58,-1.63,1162948400,-1.09,-4.81,-6.64,-13.11,-12.7,1251105300,-11.75,-1.61,-2.46000000000001,-7.51000000000001,-4.78,582696600,-4.42
"2010-05-28",2010-05-28,108.52,110.8,104.38,109.37,1614851500,101.16,-2.68000000000001,-3.54000000000001,-6.79000000000001,-4.88,843475200,-4.08,-13.33,-11.32,-13.87,-9.44,351090900,-8.73,-5.68000000000001,-4.42,-0.980000000000004,0.260000000000005,-497515500,0.239999999999995
"2010-06-04",2010-06-04,108.35,111.06,106.46,106.82,1143247000,98.8,-5.91000000000001,-4.91,-7.41000000000001,-8.64,365104400,-7.56,-11.03,-9.62,1.45999999999999,-4.44000000000001,-1013742900,-4.11,-0.170000000000002,0.260000000000005,2.08,-2.55000000000001,-471604500,-2.36
"2010-06-11",2010-06-11,107.2,109.75,104.65,109.68,1422425500,101.45,-8.06,-7.73,-9.94999999999999,-6.28999999999999,506398700,-5.81999999999999,-8.61,-7.93000000000001,-8.22,-4.20999999999999,-107244900,-3.89,-1.14999999999999,-1.31,-1.80999999999999,2.86000000000001,279178500,2.65000000000001
"2010-06-18",2010-06-18,110.52,112.42,109.4,111.73,1099031200,103.84,-4.79000000000001,-5.75,-5.83999999999999,-4.84999999999999,106334400,-3.98999999999999,-3.68000000000001,-2.8,4.04000000000001,2.62,-1013335800,2.92,3.31999999999999,2.67,4.75,2.05,-323394300,2.39
"2010-06-25",2010-06-25,113.12,113.2,106.77,107.87,1214386100,100.25,-4.05,-5.05,-9.84,-9.92999999999999,611806200,-8.70999999999999,4.60000000000001,2.40000000000001,2.39,-1.5,-400465400,-0.909999999999997,2.60000000000001,0.780000000000001,-2.63000000000001,-3.86,115354900,-3.59
"2010-07-02",2010-07-02,108.03,108.32,101.13,102.2,1443279800,94.98,-10.22,-11.28,-16.47,-17.35,750761200,-15.6,-0.319999999999993,-2.74000000000001,-5.33,-4.61999999999999,300032800,-3.81999999999999,-5.09,-4.88000000000001,-5.64,-5.67,228893700,-5.27
"2010-07-09",2010-07-09,103.64,107.97,101.88,107.96,866546700,100.33,-16.06,-13.6,-16.87,-11.4,-41786900,-10.07,-3.56,-1.78,-2.77000000000001,-1.72000000000001,-555878800,-1.12,-4.39,-0.349999999999994,0.75,5.75999999999999,-576733100,5.34999999999999
"2010-07-16",2010-07-16,107.6,110.09,106.45,106.66,1043767600,99.12,-11.41,-11.77,-12.02,-15.15,182505900,-13.55,-2.92,-2.33,-2.95,-5.07000000000001,-55263600,-4.72,3.95999999999999,2.12,4.57000000000001,-1.3,177220900,-1.20999999999999
"2010-07-23",2010-07-23,107.05,110.57,105.82,110.41,1206200500,102.61,-14.8,-11.55,-12.43,-8.40000000000001,-57560100,-7.28,-6.07000000000001,-2.63000000000001,-0.950000000000003,2.53999999999999,-8185600,2.36,-0.549999999999997,0.47999999999999,-0.63000000000001,3.75,162432900,3.48999999999999
"2010-07-30",2010-07-30,110.6,112.29,108.98,110.27,992577200,102.48,-8.78,-8.39,3.98,-0.990000000000009,-1164412700,-0.429999999999993,2.56999999999999,3.97000000000001,7.85000000000001,8.06999999999999,-450702600,7.5,3.55,1.72000000000001,3.16000000000001,-0.140000000000001,-213623300,-0.129999999999995
"2010-08-06",2010-08-06,111.99,113.11,110.92,112.39,873294300,104.45,-3.82000000000001,-4.57000000000001,-1.95,-1.5,-656376100,-0.890000000000001,8.34999999999999,5.14,9.04000000000001,4.43000000000001,6747600,4.12,1.39,0.819999999999993,1.94,2.12,-119282900,1.97
"2010-08-13",2010-08-13,112.92,113.18,107.6,108.31,1035364700,100.66,-1.28,-2.03999999999999,2.23999999999999,-0.799999999999997,-1077002300,-0.260000000000005,5.32000000000001,3.09,1.14999999999999,1.65000000000001,-8402900,1.53999999999999,0.930000000000007,0.0700000000000074,-3.32000000000001,-4.08,162070400,-3.79000000000001
"2010-08-20",2010-08-20,107.57,110.39,106.75,107.53,978649500,99.93,-0.950000000000003,-0.409999999999997,2.37,-1.84,-636202000,-1.22999999999999,0.519999999999996,-0.179999999999993,0.930000000000007,-2.88,-227551000,-2.67999999999999,-5.35000000000001,-2.79000000000001,-0.849999999999994,-0.780000000000001,-56715200,-0.72999999999999
"2010-08-27",2010-08-27,108.04,108.57,104.29,106.86,1213491400,99.31,-0.309999999999988,-2.49000000000001,-2.16999999999999,0.0400000000000063,70244400,0.510000000000005,-2.55999999999999,-3.72000000000001,-4.69,-3.41,220914200,-3.17,0.470000000000013,-1.82000000000001,-2.45999999999999,-0.670000000000002,234841900,-0.620000000000005
"2010-09-03",2010-09-03,106.58,110.99,104.49,110.89,1066309300,103.06,-0.620000000000005,1.23999999999999,-0.160000000000011,1.20999999999999,-356116200,1.61,-5.41,-2.12,-6.43000000000001,-1.5,193015000,-1.39,-1.46000000000001,2.42,0.199999999999989,4.03,-147182100,3.75
"2010-09-10",2010-09-10,110.37,111.68,109.55,111.48,566735000,103.6,-0.149999999999991,-0.739999999999995,0.149999999999991,-0.25,-532296200,-0.240000000000009,-2.55,-1.5,1.95,3.17,-468629700,2.94,3.79000000000001,0.690000000000012,5.06,0.590000000000003,-499574300,0.539999999999992
